ID,OSAVI_mean,ATSAVI_mean,TVI_mean,CRI_2_mean,R_MCARI_MTVI2_mean,blue_mean,NPCI_mean,R_TCARI_OSAVI_mean,RERI_mean,rede_mean,MSAVI_mean,SAVI_mean,ARI_2_mean,TCARI_mean,TSAVI_mean,red_mean,NDRE_mean,RDVI_mean,NGRDI_mean,DVI_mean,NEXG_mean,MCARI_mean,RVI_1_mean,GNDVI_mean,RVI_2_mean,SPVI_mean,RECI_mean,NDWI_mean,EVI_mean,PSRI_mean,RGVI_mean,ENDVI_mean,EVI_2_mean,MTCI_mean,DATT_mean,GCI_mean,SAVI_2_mean,MCARI_2_mean,MTVI_2_mean,NDCI_mean,MCARI_1_mean,MTVI_1_mean,green_mean,NDVI_mean,SIPI_mean,SRPI_mean,nir_mean,HEALTH_STA
128,0.36455274,,19.668913,2.666794,1.9823087,0.13313735,0.11565947,1.3115904,0.39949813,0.32232484,0.3741668,0.38024145,1.0984808,0.31557503,0.805503,0.16170606,0.12910183,0.3384796,0.1707216,0.29232308,0.24276847,0.49816647,3.0225463,0.37193486,2.3310287,0.3892123,0.30549082,0.0485398,0.21058592,0.24140951,0.9135076,0.3777168,0.3932839,inf,inf,1.3572859,18.565409,1.5155023,1.5155023,0.27241963,0.50457865,0.50457865,0.18621022,0.46333453,0.47088492,0.8643533,0.4221724,AVARAGE
116,0.4108768,,22.934444,2.549303,3.4329696,0.12767841,0.101430625,1.0369952,0.4408512,0.36493093,0.43033877,0.433917,1.1636748,0.37206224,0.81031543,0.15264665,0.12838826,0.4011478,0.18390161,0.34153366,0.28108183,0.5956596,3.4643157,0.39796412,2.4403117,0.4419306,0.3000198,0.050662786,0.2368272,0.19112295,0.7921479,0.4387263,0.45293143,inf,inf,1.4555331,21.355074,1.5622269,1.5622269,0.29061115,0.58731246,0.58731246,0.2003993,0.51557416,0.5356527,0.86679894,0.4770689,AVARAGE
86,0.35905,,18.796284,2.2409303,3.7076907,0.14113967,0.099305086,inf,0.40646124,0.31831405,0.36325216,0.3709273,0.91029173,0.3368405,0.8009649,0.16299099,0.116930366,0.32695502,0.16614749,0.27710927,0.22803557,0.44424295,2.8333995,0.34404033,2.1184425,0.3578925,0.27180022,0.03526774,0.21184714,0.24206243,0.8638581,0.35370636,0.3793891,inf,0.4654025,1.164914,18.578623,1.1240618,1.1240618,0.24574836,0.48419133,0.48419133,0.19444332,0.45927706,0.45517683,0.9100354,0.4045143,None
212,0.43336627,,25.76062,2.1920831,2.8452158,0.13246864,0.10489115,1.1048702,0.47238082,0.40249237,0.46288505,0.4646161,1.1362582,0.4243607,0.81872714,0.15348467,0.12502952,0.436916,0.211562,0.37728944,0.32579258,0.7195711,3.6887038,0.39168665,2.4061437,0.4739012,0.29369694,0.067705564,0.26115957,0.1971281,0.71982056,0.45992517,0.49000952,inf,inf,1.4211621,19.1679,1.8278905,1.8278905,0.2876407,0.6648294,0.6648294,0.22135815,0.5359885,0.5551096,0.89282876,0.51881796,AVARAGE
2,0.3899874,,23.656132,1.9831957,2.5600982,0.17277896,0.07652823,1.3220127,0.49938428,0.4178864,0.4113321,0.41575086,0.92250335,0.43457976,0.80788016,0.17270724,0.08214223,0.38442943,0.22065462,0.33622986,0.2799782,0.7502134,3.2468066,0.32887748,2.064896,0.40461686,0.1842454,0.038102597,0.2775803,0.16567138,0.7292088,0.35037348,0.43490756,inf,inf,1.0887375,17.023054,2.0931246,2.0931246,0.2648376,0.6202487,0.6202487,0.24374281,0.48606074,0.46435863,1.0529994,0.48803136,None
108,0.37567878,,21.87737,2.1338956,2.695481,0.1380226,0.12461244,inf,0.43515557,0.37231526,0.39428112,0.39928538,0.97956955,0.38203222,0.809542,0.17277813,0.10486256,0.3606887,0.18756859,0.3192553,0.2800757,0.5947541,3.048313,0.34944794,2.1805263,0.40890115,0.2402314,0.051366463,0.21976748,0.21475296,0.83595425,0.40426052,0.4160184,inf,inf,1.2057214,15.248759,1.8270236,1.8270236,0.26298603,0.56608576,0.56608576,0.21603797,0.4687546,0.48689547,0.8361578,0.4622895,None
195,0.44022956,,24.622427,2.8325965,7.991433,0.12850215,0.10135242,1.0169517,0.48847893,0.377254,0.46653554,0.4663405,1.3920197,0.34850636,0.8288888,0.14813381,0.117454454,0.4196896,0.20293087,0.3679285,0.28631765,0.79752284,3.9203877,0.41844913,2.5982635,0.48073253,0.27413443,0.060697384,0.26212502,0.2699605,0.7900814,0.4388623,0.49312082,inf,inf,1.6644385,35.77105,1.7145919,1.7145919,0.32631844,0.6291288,0.6291288,0.19171236,0.5501707,0.54628444,0.92065287,0.47966486,AVARAGE
291,0.38787234,,22.221752,2.318265,2.369558,0.13819186,0.11732898,1.2413787,0.4235934,0.36727437,0.40942916,0.4137057,1.0910944,0.38045055,0.80678624,0.17359711,0.12815168,0.3756509,0.16198915,0.33213004,0.2561837,0.53940207,3.063369,0.37775856,2.3371081,0.4349908,0.30389538,0.049432453,0.22531772,0.27570823,0.87140715,0.40916875,0.43032417,inf,inf,1.3617668,15.439766,1.4921961,1.4921961,0.27705958,0.56823426,0.56823426,0.20912899,0.48195487,0.49860075,0.8253939,0.47503915,AVARAGE
190,0.31459975,,18.070871,1.9910002,2.1550255,0.16579683,0.13544747,1.620215,0.40359268,0.35493296,0.32777572,0.3342658,0.86951256,0.34203216,0.8017889,0.20532176,0.087797105,0.28825903,0.13914357,0.2659478,0.18489684,0.4642638,2.3798165,0.3119461,1.9873332,0.35985228,0.19936325,0.045356795,0.19893712,0.2565478,0.98639035,0.30750033,0.34328294,inf,inf,1.0413011,9.0870075,1.4680048,1.4680048,0.24644142,0.46507007,0.46507007,0.21452062,0.39224675,0.39494032,0.85724306,0.41835552,HEALTHY
249,0.3815618,,21.910706,2.2413898,5.5048356,0.14259122,0.09777747,inf,0.4494818,0.37820068,0.40094587,0.40559906,1.0381199,0.38235313,0.8038948,0.16932286,0.10629142,0.37083176,0.1772779,0.32310852,0.26432383,0.58897394,3.0888684,0.36217102,2.2452738,0.41714737,0.24469729,0.041614108,0.2283144,0.21105677,0.8293982,0.39740145,0.42177758,inf,inf,1.260142,16.33694,1.5289736,1.5289736,0.2779463,0.5637627,0.5637627,0.21235317,0.4756007,0.49117616,0.8738152,0.46990773,AVARAGE
277,0.44042304,,24.528517,2.849316,3.1130245,0.13261051,0.08169852,inf,0.4709785,0.3726294,0.46412158,0.46601716,1.3637311,0.36757264,0.8220119,0.14080288,0.13042587,0.4295926,0.1900205,0.36799073,0.2589864,0.6992994,3.8194904,0.42610556,2.642604,0.47976622,0.30766842,0.05524819,0.27229252,0.23931618,0.77829754,0.42617452,0.4906403,inf,0.35825503,1.6667292,34.163086,1.7005832,1.7005832,0.32105786,0.6251138,0.6251138,0.18960854,0.55142105,0.5451649,0.976922,0.48814312,AVARAGE
268,0.43822587,,25.361614,2.4801126,3.6885145,0.1333445,0.09004999,1.0978757,0.48642427,0.3866187,0.46601114,0.46713862,1.2147334,0.4003989,0.8237634,0.15433998,0.11609164,0.4193352,0.20407137,0.37448734,0.30337518,0.7484994,3.6052134,0.39712954,2.4208076,0.47869202,0.26916158,0.05501167,0.2635397,0.33495665,0.7856005,0.43661433,0.49224606,inf,inf,1.480341,24.747683,1.6884389,1.6884389,0.30248424,0.6519268,0.6519268,0.20621517,0.5448052,0.5403484,0.9022941,0.48890987,AVARAGE
25,0.3965421,,23.10378,2.1197262,2.6495092,0.14341688,0.083696626,1.1161159,0.44172025,0.38693482,0.41901898,0.42312676,1.0499444,0.38853654,0.81234646,0.16121238,0.11605141,0.39975843,0.187434,0.34076542,0.26817968,0.6170287,3.3734927,0.37360576,2.3080628,0.43558812,0.26928577,0.031515844,0.24443859,0.12928578,0.7618389,0.40942103,0.4431938,inf,inf,1.3116744,22.228144,1.8448343,1.8448343,0.27532423,0.5946778,0.5946778,0.21654944,0.49279645,0.5131222,0.920968,0.4941818,AVARAGE
40,0.39243484,,23.457552,1.807015,3.2331512,0.18214887,0.07849602,inf,0.518332,0.40891773,0.4138419,0.41736367,0.8966655,0.43247673,0.8053286,0.17175303,0.08614958,0.37630755,0.23026939,0.33203116,0.26852363,0.7720378,3.2086864,0.3197996,1.9878752,0.39516157,0.19524871,0.09736585,0.29745004,0.21693969,0.72228307,0.3297281,0.4359067,inf,inf,1.0672961,25.997736,1.6581504,1.6581504,0.25824377,0.6159006,0.6159006,0.24307498,0.4885782,0.45031407,1.1235355,0.46961474,AVARAGE
98,0.35050264,,21.074335,1.6624541,1.6734865,0.16081108,0.10206217,1.409461,0.39315072,0.3637193,0.3701633,0.37566864,0.7862927,0.39740932,0.7981022,0.19276033,0.112085246,0.3354437,0.16933107,0.3053229,0.24823244,0.48295563,2.6539335,0.32024938,1.976351,0.38867077,0.25810295,0.058668785,0.21775857,0.25697216,0.8649237,0.3596098,0.38853312,inf,inf,1.0302917,9.397407,1.6471908,1.6471908,0.22291493,0.54688597,0.54688597,0.2327085,0.43374208,0.4492319,0.8621325,0.45820224,AVARAGE
233,0.41136274,,22.777542,2.4744365,3.8429613,0.12802751,0.09054331,inf,0.47229415,0.36886403,0.43035644,0.43364167,1.1671569,0.36922872,0.81898296,0.15028837,0.114806786,0.39745718,0.19365704,0.3374702,0.2946492,0.65215594,3.4701464,0.38833904,2.3898568,0.43354034,0.26639947,0.057357516,0.23811585,0.23413315,0.78610945,0.43087244,0.45276237,inf,inf,1.414424,24.67135,1.3925481,1.3925481,0.29771167,0.58495975,0.58495975,0.19815014,0.51605916,0.52696985,0.88233423,0.4664642,AVARAGE
137,0.38282606,,22.854362,1.910836,1.7338792,0.14013527,0.119834445,inf,0.4371011,0.37984225,0.4053337,0.40949288,0.9276956,0.40469205,0.8149225,0.17368159,0.111364424,0.37280285,0.19597037,0.3305924,0.30071723,0.6041186,3.0942678,0.34388492,2.1426172,0.41786402,0.25694996,0.046773165,0.22636987,0.22039512,0.8013157,0.41479367,0.42766172,inf,inf,1.1626403,14.600318,1.7719263,1.7719263,0.25255442,0.59383786,0.59383786,0.22593074,0.47441345,0.49609616,0.8409469,0.4784816,AVARAGE
31,0.4185505,,23.698362,2.3047044,2.467839,0.16075973,0.07294318,inf,0.50673515,0.3823282,0.43649098,0.43920544,1.0631051,0.3827085,0.8239874,0.14689963,0.09787885,0.40259847,0.2374108,0.34040898,0.27472794,0.7866836,3.7031298,0.36116156,2.2393765,0.41760507,0.22292398,0.045325153,0.29918733,0.18589622,0.70282525,0.35366002,0.4606839,inf,inf,1.2694699,33.94984,1.721201,1.721201,0.28408006,0.61759424,0.61759424,0.21321353,0.52835685,0.48445398,1.1596688,0.4652306,AVARAGE
247,0.3596749,,20.68725,2.035014,2.8366823,0.13015743,0.1495817,inf,0.41574353,0.35516232,0.37626702,0.3815773,0.94329506,0.3588841,0.81271386,0.17901057,0.10457032,0.3388075,0.17635867,0.3028586,0.28428528,0.5421277,2.8774526,0.3376546,2.1108801,0.3930342,0.23970245,0.058918897,0.19781138,0.23891145,0.8690299,0.41397977,0.39631087,inf,inf,1.1587584,15.42921,1.674798,1.674798,0.25315553,0.53464085,0.53464085,0.2128622,0.44923103,0.47961912,0.7616075,0.44347563,HEALTHY
178,0.3296882,,19.982107,1.7708995,1.1845403,0.16384931,0.12465829,inf,0.37945452,0.36377987,0.34966418,0.3551273,0.8201236,0.368311,0.8013426,0.21139151,0.1032685,0.3100286,0.15167813,0.2922042,0.22773543,0.45885742,2.4570756,0.3115164,1.980029,0.38606402,0.2366765,0.043480534,0.1998099,0.27489072,0.9530439,0.33921817,0.36696985,inf,inf,1.0162585,7.065483,1.676947,1.676947,0.23123181,0.5167787,0.5167787,0.2304927,0.40625712,0.4177138,0.8109517,0.45195,AVARAGE
146,0.36916748,,20.600105,2.3335917,1.8418007,0.13942692,0.11083708,1.3853024,0.41261268,0.34050626,0.3823387,0.38746873,1.0066482,0.34758714,0.81351703,0.16863261,0.12192914,0.34532037,0.18558486,0.30085802,0.26869184,0.536501,3.0517213,0.3541659,2.2285695,0.390452,0.28813875,0.060257785,0.21632007,0.24379152,0.8644867,0.38173032,0.40198585,inf,inf,1.2633344,34.58628,1.5438482,1.5438482,0.25727877,0.5327778,0.5327778,0.20402004,0.46607584,0.47268125,0.87365305,0.43642986,AVARAGE
242,0.29864344,,17.38355,1.9639918,1.437163,0.15785716,0.1690426,1.9032257,0.37060857,0.35236937,0.31250364,0.31888613,0.86882186,0.33103713,0.8142005,0.22804448,0.08431368,0.26971033,0.13337338,0.25670898,0.20495866,0.41282552,2.1811035,0.3068477,1.9518188,0.35129717,0.18915795,0.071551755,0.16734962,0.26874658,1.0515217,0.33062032,0.32641065,inf,inf,1.0238793,6.7160797,1.4361812,1.4361812,0.24252255,0.44768715,0.44768715,0.2226489,0.37068132,0.3942631,0.72798115,0.4192353,AVARAGE
65,0.36579755,,20.320246,2.1436496,2.7945538,0.14638533,0.089247584,1.2070644,0.42383447,0.34645444,0.37678757,0.38375452,0.92329645,0.36886063,0.80199045,0.16618972,0.10846181,0.34412998,0.17104505,0.29830185,0.24148145,0.5069082,2.87868,0.3458098,2.109285,0.38066304,0.24806039,0.06736985,0.22210252,0.22571379,0.83803445,0.3709644,0.39539632,inf,inf,1.1634982,14.7442255,1.5404977,1.5404977,0.2525863,0.5238081,0.5238081,0.2073708,0.4618205,0.4726092,0.91247463,0.4331807,None
219,0.37021795,,20.961525,2.569388,2.1844254,0.13896045,0.13879864,1.4354143,0.4160914,0.359147,0.38911965,0.39380085,1.1963384,0.33815536,0.8127864,0.1797017,0.11723954,0.3507894,0.1568968,0.31466714,0.23190042,0.5523353,2.9801977,0.38313058,2.4127188,0.42787617,0.27355868,0.053789463,0.2132906,0.2388575,0.94810146,0.39339525,0.41008848,inf,inf,1.4374008,15.805775,1.6334708,1.6334708,0.29270086,0.53369904,0.53369904,0.19659999,0.4612855,0.48069715,0.8152535,0.45815623,AVARAGE
227,0.39800423,,21.802046,2.79747,3.0815887,0.13006778,0.10274355,1.0025948,0.45785454,0.37608603,0.41541892,0.42013654,1.2927203,0.35377103,0.810932,0.15546486,0.13025965,0.39783102,0.16646422,0.32985884,0.25907815,0.60262245,3.3774447,0.41203877,2.5570116,0.43221292,0.3114262,0.03961213,0.22835015,0.15022269,0.8293094,0.43175483,0.43703574,inf,inf,1.5600799,19.582174,1.4179728,1.4179728,0.31656283,0.5544902,0.5544902,0.19539943,0.499425,0.53350335,0.86332625,0.47969702,AVARAGE
95,0.38513175,,21.981535,2.2630284,13.881102,0.14866593,0.10250072,inf,0.45545167,0.37662098,0.4060927,0.40944806,1.0819254,0.36938658,0.8096321,0.17464681,0.09672515,0.36384186,0.17592065,0.32497066,0.24382618,0.63815844,3.1112826,0.3641034,2.2505922,0.4265331,0.22014125,0.048630588,0.23646635,0.24359982,0.8576378,0.37870494,0.4273731,inf,inf,1.3001878,23.080181,1.5287114,1.5287114,0.28399223,0.56445843,0.56445843,0.20838037,0.47947785,0.48025542,0.8957817,0.45896325,UNHEALTHY
93,0.38198078,,22.776808,1.7404394,2.6326933,0.1706048,0.078994356,1.319801,0.4468922,0.39426038,0.40342763,0.40767914,0.86546725,0.41527462,0.8052862,0.17748731,0.102601476,0.37808293,0.20171891,0.32709572,0.26384756,0.6139254,3.1400912,0.32951492,2.0667553,0.4012621,0.23422453,0.044352107,0.26079255,0.17364691,0.7442873,0.35762945,0.42465022,inf,inf,1.0843405,14.238502,1.694709,1.694709,0.24288695,0.59433407,0.59433407,0.24130863,0.47404927,0.46593693,1.0081961,0.48716712,AVARAGE
